show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
s4795,TV Show,,Rajesh Mohanan Nair,,"United Kingdom, India","September 19, 2021",1939.0,R,5 min,"Animation, Kids","Shruti (Vaani Kapoor) and Shaktivel (Nani) decide to start a wedding planning business together. The rules however are clear: Business and romance can never go hand in hand. And while trying to find themselves, they discover each other and realize that the rule book cannot be followed always."
s306,,Kathleen Madigan: Madigan Again,Chris Aronoff,"Britt Lower, Ryan Merriman, William Gregory Lee, Kevin Sizemore, Nick Gomez","United Kingdom, United States","May 24, 2021",1952.0,NOT_RATE,180 min,"Drama, Science Fiction, Special Interest",A squad of American soldiers hunt down a suspected spy that escaped an internment camp during WWII.
s2956,TV Show,,Liza Johnson,"Hyun Bin, Ji-tae Yu, Seong-woo Bae, Sung-woong Park","Italy, Spain","September 30, 2021",1959.0,R,74 min,"Special Interest, Sports","Summer '03 is the hilarious story of 16-year-old Jamie and her family, who are shocked after her calculating grandmother unveils an array of family secrets on her deathbed, one involving religion, the other of a more personal nature. Jamie is left to navigate her own love life and her closest friendships in the midst of this family crisis, and one of the most memorable summers of her life."
s6379,TV Show,Excision,Prince Jagrit Kiriti,"Tenoch Huerta, Ariana Guerra, Evelyn Gonzalez, Kerry Cahill, Elpidia Carrillo","United States, Germany, Japan, United Kingdom, Hong Kong","June 22, 2021",1936.0,18+,128 min,Music Videos and Concerts,"GO with YOYO is a place for fitness fun and playful yoga for kids. Jump around and get moving with YOYO, twist into fun yoga poses, and exercise with props you can find at home like your stuffed animal, paper plates and lots more! By blending educational elements with brain boosting movements and our attitude of gratitude, kids are making both their muscles and their mind strong!"
s1032,Movie,Aga Bai Arechha,John Feist,"Atul Kulkarni, Mukta Barve, Deepa Parab, Sharad Bhutadiya, Shubhangi Damle, Vidyadhar Joshi, Amita Khopkar, Sandesh Kulkarni, Suhas Palshikar, Pradeep Velankar",United Kingdom,"October 2, 2021",1989.0,7+,19 min,"Action, Adventure, Animation","Rama, a highly suspicious and possessive woman will do anything for the love of her husband Madhav, who, thanks to the nature of his job is always surrounded by a bevy of beauties. This often leads him to squabbles at home with Rama. On the other hand Dr. Bagaram, whose medical practice is in shambles, is head over heels in love with Rama's younger sister Ratan causing havoc in Rama's life."
,TV Show,American Experience: The Poisoner's Handbook,Arjun Bali,"Shota Matsuda, Taemin (SHINee, Miori Takimoto, Shigeyuki Totsugi, Maho Nonami, Show Aikawa","United Kingdom, Spain","June 12, 2021",1931.0,ALL_AGES,147 min,"Comedy, Horror, Science Fiction","The FBI's War on Black America looks at a dark period in our country's history, an exploration of the lives and deaths of people targeted by the US government's COINTELPRO, an FBI program aimed against organized efforts by African-Americans to gain rights guaranteed by our constitution. This underground classic is as relevant today as the day it was originally released."
s5669,Movie,Waiting for Anya,Raj B. Shetty,"Robert Krantz, Nicole Liano, Kee Broussard","United States, India","September 15, 2021",1995.0,ALL_AGES,37 min,"Documentary, LGBTQ, Music Videos and Concerts","An elderly caregiver receives a watch capable of reversing time, but this gift soon becomes a curse when he is forced to face the consequences of the misuse of the artifact."
s6471,Movie,Loving,Jeffrey Bloom,"Vishnu Manchu, Kajal Aggarwal, Suniel Shetty, Naveen Chandra, Navdeep, Harsha, Mahima Makwana, Karma McCain, Ruhi Singh","Germany, Canada, United States, France, United Kingdom","May 22, 2021",1953.0,TV-Y7,162 min,"Adventure, Animation, Kids","Vir Das travels across India with his friends to answer the question: ""What does India find funny?"" In Patiala, they explore comedy and clichés. In Lucknow, the hasya kavis give a masterclass. In Jodhpur, the city welcomes new jesters. In Mysore, a Mysore joke is written. In Kumarakom, comedy after tragedy is explored. In Leh, even the people in the harshest region of the country laugh."
s5304,TV Show,The Last Witch,William D. Wittliff,"Robin Williams, Diane Lane, Brian Kerwin, Jennifer Lopez, Bill Cosby, Fran Drescher, Adam Zolotin","Denmark, United Kingdom, Czech Republic, Netherlands","September 9, 2021",1921.0,NC-17,145 min,"Arts, Entertainment, and Culture, Drama, Romance","Swedish dicks is a half hour single camera comedy about an aging ex-stuntman (peter stormare) stuck in the past, and an overly optimistic swedish dj (johan glans) stuck in the digital world. Together they get unstuck by forming the private detective firm swedish dicks - solving some of the strangest and wildest cases la has ever seen."
s3776,TV Show,Ammani,Antti Jokinen,"Molly Donovan, Ian Cramer, Peter Donovan, Julia Best Warner, Maggie Carr, Chris Fafalios, Colin Whitney, Ben Edelman, Justin Francart, Cameo Sherrell","Afghanistan, France",,,TV-NR,5 min,"Comedy, Drama, Young Adult Audience","This is the story of Maria Jose, a successful CEO who after having worked many years in a prestigious publicity agency is fired and replaced by three junior publicists. She will have to accept a job as project director in a digital agency and face a major challenge: understand a world that's not hers and learn firsthand that being thirty is not being twenty again."
s5176,Movie,A Fine Step,D. Allan Johnson,Harmony McElligott,United Kingdom,"May 12, 2021",1948.0,NOT_RATE,86 min,"Arthouse, Drama, Science Fiction","This season Janet and Rachel investigate the sinister world of the Darknet, a place that offers complete anonymity to its users. A ruthless game is being played - one man challenges another to murder, leaving a chalk mark at the scene as proof. As more chalk marks are left, identifying more victims, will Janet and Rachel be able to stop these vicious killers before it's too late?"
s5475,TV Show,Young Charlie Chaplin,Ryuta Tasaki,"Shreeja Chaturvedi, Aadar Malik, Ramya Ramapriya, Shankar Chugani",France,"September 2, 2021",1959.0,18+,44 min,,"Two friends, on a trip, start to exchange thoughts on their current favourite books which have inspired both of their lives. One being the story of a patriot Yagnanarayana Bhairava and the other of an athlete Aajneya Raghava"
s7289,Movie,DIARY OF A CHAMBERMAID,Christian Ditter,"Irene Esser, Gabriel Agüero, Maria Antonieta Hidalgo, Djamil Jassir, Hector Manrique, Ali Rondon, Claudia Rojas, Daniela Marcano, Patricia Pacheco, Stephanie Cardone","United States, Mexico","April 20, 2021",,NR,480 min,"Adventure, Sports",Maria Bamford: The Special Special Special
s5980,Movie,An Inspector Calls,Lance Bangs,"Sanjeev Bhaskar, Steve Morphew, Kate Magowan","United Kingdom, Spain","August 16, 2021",1950.0,NC-17,1 min,"Arts, Entertainment, and Culture, Drama, Suspense","In a small godforsaken town in southern Italy called Disperata, Filippo, the melancholic mayor feels terribly inadequate in fulfilling his duties. The only glimpse of light in the overall gloom is his love for poetry and teaching literature to prison inmates. That is where he meets Pati, a low-level criminal; both Pati and his brother Angiolino share the dream of becoming Mafia bosses."
s6267,Movie,Zameer,A. Edward Sutherland,"Monic Hendrickx, Fedja van Huêt, Daan Schuurmans, Susan Visser",Egypt,"October 8, 2021",1932.0,,4 min,"Adventure, Comedy, Kids","""Crooked Finger"" was taped at the Triple Door Theater in downtown Seattle. It includes topical and some wild material that didn't air on his Showtime Comedy Special. See the show that the Herald called ""a lethal comedy whiplash."""
s2212,Movie,Polylove,Mark Halliday,"Rob Lowe, Lauren Holly, Michelle Hurd, Stefanie Von Pfetten","United States, Germany, Japan, United Kingdom, Hong Kong","July 26, 2021",1943.0,,6 min,"Action, Animation, Anime","A basic white girl finds herself in the middle of the zombie apocalypse, forcing her to decide what is more important, survival or Starbucks? When she meets a group of survivors with conflicting personalities, tempers fly. In the apocalypse, humans pose more of a threat than the undead."
s2704,TV Show,A Thousand Years of Good Prayers,Ken Scott,"Jesper Christensen, Bodil Jørgensen, Mads Reuther, Gustav Dyekjær Giese, Sara Viktoria Bjerregaard, Lue Dittmann Støvelbæk, Sylvester Byder, Peter Eggers, Melinda Kinnaman, Julie Agnete Vang, Patricia Schumann, Kathrine Thorborg Johansen, Lars Simonsen",Spain,"September 4, 2021",1997.0,TV-PG,120 min,"Animation, Kids, Special Interest","Super Wings is an action-packed upper-preschool series about friendship and teamwork. Jett is an adorable plane who travels around different cities in the world, delivering packages to children. Jett will encounter some challenges, but get around each situation with the help of his friends. In Season 4, our Super Wings heroes transform into an upgraded mode with the help of Supercharge."
s3799,Movie,Pete Correale: Let Me Tell Ya,Jazz Boon,"Samantha Bond, Francesca Annis, Daisy Badger, Leanne Best, Mark Bazeley, Clare Calbraith, Chris Coghill, Ruth Gemmell, Frances Grey, Leila Mimmack, Mike Noble, Claire Price, Claire Rushbrook, Daniel Ryan, Ed Stoppard, Mark Umbers, Alexandre Willaume, Fenella Woolgar",Italy,"October 7, 2021",1938.0,7+,12 min,"Action, Adventure, Western","During the last days of the Great War, Lt. William Rivers leads a squad of U.S. troopers behind enemy lines to locate a missing platoon of African American ""Buffalo"" soldiers."
s4308,TV Show,Elvira's Movie Macabre: The Satanic Rites Of Dracula,Anthony Mandler,"Sonia Agarwal, Sathan, Urmila Unni, Kovai Sarala, Ganja Karuppu, Raj Kapoor",Brazil,"May 22, 2021",1973.0,TV-G,68 min,"Action, Comedy","In the final season of this groundbreaking sci-fi series, Kirk tries to track down Spock's (Leonard Nimoy) stolen brain, reenacts the shootout at the O.K. Corral and gets trapped between dimensions."
s5237,TV Show,Ashley,Darren Lynn Bousman,"Will Dennis, Kelsea Bauman-Murphy, Kathryn Grody, Eddie Alfano, Taylor Hess",Spain,"July 17, 2021",1953.0,TV-MA,61 min,"Action, Kids, Suspense","An anti-social sound designer with retrograde amnesia discovers a string of murders in his building but when the carnage triggers memories of his mysterious past, he races to fill the gaps in his memory before it's too late."
s9559,TV Show,My Dream Farm,Rodolfo Carnevale,"Kehinde Bankole, Richard Mofe-Damijo, Enyinna Nwigwe, Adeyemi Okanlawon, Keira Hewatch, Okey Uzoeshi, Iretiola Doyle, Ini Dima Okojie, Labelle Vitien, Charles Inojie, Esther Audu, Chima Precious, Ruby Nwosu",,"June 29, 2021",1936.0,ALL,137 min,Kids,Ocean Sleep Visualization guided by Anne-Marie Newland.
s993,TV Show,Alone With Her Dreams,James Cox,"Jennifer Garner, Goran Visnjic, Will Yun Lee, Cary-Hiroyuki Tagawa, Terence Stamp",,"August 16, 2021",1931.0,TV-MA,143 min,"Action, Documentary, Special Interest","Enjoy a collection of educational yet fun nursery rhymes and kids songs with Buster, a bright little yellow bus who is curious about the world. Created by the minds behind Little Baby Bum, Go Buster teaches young pre-schoolers simple life lessons through the lens of Buster. Come join Buster as he sings popular kids songs with his friends, Terry the tractor and Scout the car!"
s172,TV Show,Revenge in Kind,,"Cisco Reyes, Jasmine Burke, Omar Gooding, Dennis L.A. White, Tangi Miller, Angie Stone",Canada,"July 16, 2021",1967.0,,190 min,"Arts, Entertainment, and Culture, Young Adult Audience","Brothers Martin and Chris Kratt mix wildlife documentary, creative animation and humorous dialogue to present a program about all kinds of wild creatures. They are assisted at their research center by nature enthusiast Allison, and a wise-cracking, animated cartoon friend named Ttark."
s618,TV Show,The Curse Of Hobbes House,M. Anbazhagan,"Taj Johnson, Dexter Tillis, Erinn Jones, Myriah Reese","India, United States, United Kingdom, Canada, China","July 16, 2021",1957.0,ALL,32 min,"Drama, Suspense, Young Adult Audience","A hot summer day in Bucharest. Norica, and Mitu, meet and tease each other and start a drinking competition. This is no one-night stand. It could be serious, but Norica is engaged and Mitu has a commitment."
s2895,Movie,The Boys of St. Vincent,William Bindley,"Kelly McCormack, Colm Feore, Ishan Davé, Amanda Brugel, Nicholas Campbell, Kaniehtiio Horn, Aaron Ashmore, Noam Jenkins, Jess Salgueiro, Michelle Morgan, Hillary McCormack","Denmark, United Kingdom, Czech Republic, Netherlands","April 27, 2021",2016.0,NOT_RATE,,"Action, Sports","A soothing video postcard with no narration or music-simply the natural sounds and video in HD. Vistas include Lotus Flower ponds in Maui, Floating clouds in Texas, Aruba Dutch Caribbean, Trunk Bay St. John USVI, Deschutes National Forest Oregon, Waimuku Falls Maui, Rain Falling on leaves in New Orleans, Kanoehe Bay Hawaii, Texas Wildflowers and Leinster Bay St. John."
s4381,Movie,Prem Qaidi,Adam Berardi,"Joe Pauletich, John Luke","United States, United Kingdom, Germany","July 12, 2021",1967.0,7+,601 min,,"Oliver Cromwell can no longer tolerate King Charles' policies, and the self-interest of the ruling class, and leads a civil war to install Parliament as the ultimate ruler of England."
s3341,,Love Field,Tommy Frazier,"Emily Baldoni, Maury Sterling, Nicholas Brendon","United States, Germany, Brazil, Italy","April 24, 2021",1977.0,18+,12 Seasons,"Action, Anime, Comedy","Professor Eugenius is a brilliant scientist and a very good friend of the Fixies, who kept their secret for a long time. He has a scientic rival, Erika, who finds out about the Fixies and challenges the Professor to have a scientific duel between the Fixies and her newest creation: crabbots."
s6663,TV Show,Octopus Volcano,Evan Jackson Leong,"Constantine Maroulis, Nicholas Baroudi, K. O'Rourke, Antoni Corone",Switzerland,"October 7, 2021",2019.0,18+,6 Seasons,"Action, Arthouse, Arts, Entertainment, and Culture","Mars Heflin and his Protection Incorporated security team are the only force standing in the way of the ancient, ravenous species known as The Z as they seek to destroy the city!"
s5154,Movie,Marjaavaan,Jennifer Zoe Taylor,"Riz Ahmed, Olivia Cooke, Paul Raci, Lauren Ridloff, Mathieu Amalric","United States, Belgium, Denmark, France","June 15, 2021",1973.0,13+,68 min,"Arthouse, Comedy","Inspired by a gripping true story, an investigative reporter (Josh Hartnett) fights to expose the twisted truth behind a heroin bust orchestrated by dirty cops to frame an innocent man – sentencing him to life in a Thai prison."
s1537,TV Show,Ron White: A Little Unprofessional,David Frazee,"Kristian De La Osa, Frances McDormand, Nigel Hawthorne, Hatty Jones, Rachel Dennis, Pilar Garrard",Brazil,"August 26, 2021",1936.0,TV-Y7,31 min,"Action, Young Adult Audience",An ex soldier returns to Russia as a mercenary seeking to avenge his fathers death after he was brutally murder in a secret missile factory.
,Movie,Flight Of The Phoenix (2004),Vadim Kapridov,"Andrew Hodwitz, Jonah Ain, Margaret Brock, David Carling, Lily Cassano, Jacob James, Scott Lancastle, Ashley Magwood, Joe Marth, Dave Pender Crichton, Mike Pongracz, Becky Shrimpton, Sarah Lynn Strange, Carter Treneer","Chile, Argentina, United States","October 6, 2021",1931.0,UNRATED,240 min,"Animation, Kids, Suspense",Don't miss this action-packed thrill ride!
s5214,TV Show,Funny Lesson Learn Colors with Cows and Balls for Kids Colours with Animals,Bheemagani Sudhakar Goud,"Ashley Martin, Austin Michael Scott, Heidi Kramer, Pickles Moss, Alissa Kramer, Stephen Kramer Glickman, Melissa Fosse-Dunne, French Stewart",United Kingdom,"May 11, 2021",1996.0,16+,28 min,"Action, Military and War","Ucult Studios presents a woman realizes that being cheated on is not worth having the finer things in life. While in an unfaithful relationship with her fiancé, she stumbles upon the true definition of real love from another man."
s2379,,,Rudrapatla Venugopal,"Diane Keaton, Michael Douglas","Australia, United States, Germany","April 1, 2021",1935.0,,177 min,"Arts, Entertainment, and Culture, Comedy, International",A US women’s swim team Olympic hopeful suffers an injury that forces her to put aside her dreams and help the Australian men’s swim team get competition ready.
s8832,TV Show,China's New Silk Road,Lafayette Cabell,"Vincent Franklin, Freddie Fox, Julie Hesmondhalgh, Cyril Nri, Fisayo Akinade, Con O'Neill, James Murray, Ceallach Spellman","United States, Sweden, Norway",,1985.0,18+,178 min,"Comedy, Horror, Kids","When a U.S. Intelligence Agent is unable to bring a ruthless drug baron to justice, he resorts to hiring a contract killer. But the man with whom he is put in contact turns out to be an old friend."
s8433,Movie,10 Rillington Place,Sean Mewshaw,"Matt Whelan, Rozane Mesquida, Pana Hema-Taylor","United States, Japan","June 24, 2021",1990.0,ALL_AGES,47 min,Arthouse,"""When Samir lands a lucky date with Jasleen, he decides to sneak out his Dad’s brand new Maruti. After a mad night at a pub, a fun drive and one peck on the cheek, Sameer ends up losing the car! The car was a gift for his sister on her wedding and is the only thing his stingy dad ever spent money on. With only three days to find it, he must ensure his Dad doesn’t get a whiff of what he has done."""
s2686,Movie,Kaal,Will Young,"Krishna, Pavani","France, Belgium","June 23, 2021",2008.0,18+,59 min,"Action, Comedy, Suspense","A Chicago cop (Burt Reynolds) is forced to turn in his badge when he is wrongly accused of being in cahoots with a sinister, murderous, drug dealer. Subsequently, the cop is rented by a kooky call girl (Liza Manelli), whom the pusher wishes to kill."
s3383,TV Show,Centipede,Liu Guonan,"Raja Ranjith Elchuri, Sherry Agarwal, Rajiv Kanakala",Netherlands,"June 22, 2021",1973.0,AGES_16_,70 min,"Animation, Anime, Drama","Food is the addiction everyone has...Within a luxurious London restaurant, over the course of an evening, a series of unfortunate events are dealt to the kitchen staff, the beating heart of this establishment. When a notorious food critic arrives, their cooking skills are put to the test as they juggle with their own unique and at times, obscure personal problems. What could go wrong? Order up!"
s197,TV Show,Candy,Jay Lowi,"Jay Bartlett, Rob McCallum, Kevin Smith, Steve Sansweet, William T. Benecke, Tom Kalinske, Brian Flynn, Jordan C. Morris, Glenn Stanway, Mark Taylor","United States, China","June 15, 2021",2010.0,NR,159 min,"Action, Adventure, Anime","Denmark, April 9th, 1940. Karl Skov (Christensen), a successful owner of an electronics factory, tries to make the best of the Nazis Occupation to keep his workers employed. However this collaboration with the Germans, causes friction with in his son, who reacts against the increasing oppression and persecution of jews and communists by joining the rising resistance movement."
s4324,Movie,Stuart Little 2,Chuck Vincent,"Evgeniya Yarushnikova, Fluora Iskhakova, Vitt Ray","Denmark, France","October 5, 2021",2005.0,TV-14,168 min,"Documentary, Drama, Sports","On December 7, 1993, a gunman opened fire in a crowded commuter train on Long Island. This fact-based story focuses on the events that swell around Carolyn McCarthy, a woman whose husband is killed and her 26 year old son is severely wounded in the massacre. The result is she is forced out of her comfortable suburban existence and she becomes an out-spoken crusader against assault weapons."
s3990,TV Show,Midnight Stallion,Dale Farmer,"Zoe Manarel, Alison Fernandez, Lauren Donzis, Camryn Manheim, Monique Green","United States, Sweden, Norway","March 30, 2021",1967.0,13+,67 min,"Arthouse, Horror, Science Fiction",Sivappu Malli is a Tamil Action Film. Vijayakanth and Chandrashekar are honest factory workers who lead the fight against the Factory owner for the labourer's rights. The clash between the two sections of society reaches a level where S.S. Chandran and gang plot to eliminate Vijayakanth and Chandasekhar. They manage to do away with Chandrashekar; however Vijayakanth is too smart for them.
s7834,TV Show,Tough Guy: The Bob Probert Story,D. James Newton,"Patty Duke, Richard Crenna, Katy Boyer, Missy Crider, Jon Gries, Liza Snyder",Germany,"May 24, 2021",1966.0,AGES_18_,191 min,"Action, Comedy, Romance","Set in LAPD's South Bureau of the City of Los Angeles, this film explores the unsung bond created by the homicide detectives and the local community's crime activists. Going against stereotypes, they traffic in the aftermath of murder, step into the breach of loss for next of kin, investigate crimes, and forge relationships with those who live in the midst of persistent violence."
s2550,,Fallout,,"Dylan Sprouse, Kent Osborne, Randall Park, Chris Bauer, Rae Gray, Alycia Delmore","Italy, Spain",,1948.0,TV-Y,127 min,"Horror, Unscripted","Ever wanted to kill someone talking or texting near you in a movie theatre' Harris loves the movies, but sometimes other audience members spoil things; when disruptive film-goers start dropping like flies, Harris finds himself confronting his past and questioning his sanity. - So, sit back, relax, and for the love of God, turn off your cell phone!"
s3655,Movie,,David Veloz,"Bob Forrest, David Adelson, Steven Adler, Buddy Arnold, Eric Avery, K.K. Barrett, Flea",India,"April 26, 2021",1931.0,NR,30 min,"Arts, Entertainment, and Culture, Documentary, Music Videos and Concerts","Suryaprakash, an ambitious businessman, wishes to accumulate a lot of wealth for himself. He asks a scientist to clone him to replace him at home, while he gives his time to his business."
s7826,TV Show,The Phantom of the Opera (Silent),Amith Nair,"Tim Woodward, Kim Barnes, Zach Crist, Lonnie Allen, Clay Morgan, Pinto Bennett",Germany,"September 14, 2021",1972.0,G,106 min,"Action, Adventure, International","Nora’s life is at a stand-still when she gets writer’s block for her new book deal, but that quickly dissipates as she catches glimpses of her neighbor’s love life through the window. And when the two finally meet, their physical affair gives Nora inspiration for her book."
,TV Show,I Went Down,Jimmy Henderson,"Christine Ha, Carl Heinrich, Corbin Tomaszeski, Laura Calder, Erin Davis, Wanda Beaver, Claire Tansey, Farzam Fallah, Amira Becarevic, Carole Bearg, Luke Hayes-Alexander, Michael Hunter, Mike Ward, Mairlyn Smith, Frankie Ferragine",Austria,"April 10, 2021",1958.0,UNRATED,5 Seasons,"Action, Young Adult Audience","The journey of happy going four youngsters Vamshi, Balu, Arjun, Kaushik who are in mid-twenties involving a crime scene which puts them in trouble. The story slowly takes pace once their lives into hard situations; it's all about how they overcome from those, adding tickling humor which is common basic nature of them."
s5821,Movie,Celia Pacquola: All Talk,"Vanessa Gazy,  Jeremy Robbins,  Nicholas Verso,  Shawn Thompson",Mark Harmon,"United States, Ireland","May 18, 2021",1977.0,,550 min,"Arthouse, Comedy, Documentary","With a first-person look at the notorious Crips and Bloods, this film examines the conditions that have lead to decades of devastating gang violence among young African Americans growing up in South Los Angeles."
s93,Movie,Center Stage: Turn It Up,Jack Bennett,"Sean Haitz, Jisaura Cardinale, Austin Judd, Bill Moseley, J LaRose","India, South Africa, Brazil","July 17, 2021",1989.0,PG-13,8 Seasons,"Action, Adventure, Documentary","In a flooded dystopian future, Detective Harley Stone hunts a serial killer who murdered his partner and has haunted him ever since. He soon discovers what he is hunting might not be human."
s359,Movie,Around the World in One Hour,Joel Paul Reisig,"Lea, Pop","United States, France","April 10, 2021",1981.0,PG,168 min,"Action, Comedy, International","A nurse journeys to discover the truth behind a disease so bizarre, patients who suffer from it are regularly written off as delusional by doctors and loved ones. But who is delusional, the patients who believe or the doctors who deny?"
s6958,Movie,Past Sins,Ferzan Ozpetek,"Charles Bronson, Lisa Eilbacher, Andrew Stevens, Gene Davis, Geoffrey Lewis, Wilford Brimley","United States, Germany, Japan, United Kingdom, Hong Kong","June 26, 2021",2017.0,R,45 min,"Animation, Romance","Ralph Compton (Nicolas Hoult) witnesses the disintegration of his parents' marriage through adultery and alcohol set during the last gasp of the British Empire in Swaziland in 1969. When his father (Gabriel Byrne) remarries an American (Emily Watson), Ralph finds she is the only one who can truly understand his inner turmoil."
s9216,Movie,Hellkat,Sylvain White,"Tom Bresnahan, Cynthia Preston, David Gale","Czech Republic, Germany","May 18, 2021",1942.0,NC-17,2 Seasons,"Arts, Entertainment, and Culture, Comedy, Suspense","Claire dreams of being a princess in a far away land. She finds a secret door under the stairs, an enchanted trunk, a magical locket and an invitation that whisks them away to a magical kingdom. Produced by Golden Films/Directed by Diane Eskenazi."
s5000,Movie,Ring Of Darkness,"Nicole D'Angelo, Gregory Hatanaka","Patralekhaa, Tara-Alisha Berry, Gaurav Arora, Hiten Tejwani, Rukhsar Rehman, Dinesh Chaturvedi, Vishnu Sharma, Rinki Singhvi, Anant Kumar, Umar Sharif, Alisha Farrer, B.K. Tiwari, Paras Thakral, Ajay Kumar Singh, Soni Jha, Bhushan, Ajay Sharma","United States, Germany, Brazil, Italy","March 30, 2021",1999.0,ALL_AGES,61 min,"Animation, Faith and Spirituality, Kids","Sawan Ki Ghata Is A Bollywood Romantic Musical Drama Hindi Movie, Directed By Shakti Samanta, Starring Manoj Kumar, Sharmila Tagore, Mumtaz, Pran and Madan Puri In The Lead Roles. Two Childhood Friends, Gopal And Seema, Meet After Several Years To Rekindle The Love Between Them. However, Seema's Father Is Not Happy As He Seems To Have A Different Agenda."
s3073,TV Show,The New Adventures of Peter Rabbit,Robert Child,"Kellan Lutz, Spencer Locke, Jaime Ray Newman","United Kingdom, Hungary, United States","July 26, 2021",2021.0,NOT_RATE,10 Seasons,,"Kodiveeran, who enjoys a god-like stature in his village, sets out to protect his family as he battles Villangam and Adhigaaram, who pose a threat to his brother-in-law's life."
s5348,Movie,Tom Brown's School Days,"Noel Buckner, Rob Whittlesey","Aditi Balan, Lakshmi Gopalaswamy, Shwetha Shekar, Mohammad Ali Baig","Afghanistan, France","August 27, 2021",1939.0,NR,168 min,"Animation, Kids, Suspense","Sharecare Windows takes you on a 90-minute relaxation journey with some of our most popular ambient relaxation videos. From the wide-open Texas skies, to the colorful Caribbean, to the underwater world of Palau, the Panama Canal, to the cities of Prague, Chicago, this is a delightful long-play background video with natural the natural sounds recorded on location."
s3254,TV Show,Forte,Meghna Gulzar,"Keiji Fujiwara, Michael Sinterniklaas","Australia, United States, Germany","July 24, 2021",2013.0,NOT_RATE,62 min,"Documentary, Horror","This comedy drama is about a mischievous boy Munna, who is always up to pranks. Be it on his parents or the school staff, everyone is fed up of his antics. One day, Munna learns that one of the boy's working in the school needs money to take his ailing mother to doctor. He doesn't even think twice before helping the boy with money. His gesture, however, results in his life taking a drastic turn."
s8554,Movie,CRSHD,Shaina Feinberg,"Stephen Rea, Tuppence Middleton, Anton Lesser, Ned Dennehy",Spain,"April 13, 2021",2005.0,NR,129 min,"Comedy, Drama","Twin gynecologists take full advantage of the fact that nobody can tell them apart, until their relationship begins to deteriorate over a woman."
s3794,TV Show,The Ghost Army,"Megan Peterson, John Douglas Sinclair","Kim Cattrall, Dustin Ingram, Brian Dennehy, Keith David","France, China, Belgium, Monaco","July 1, 2021",1995.0,ALL_AGES,28 min,"Action, Drama, Horror","In 1921, aviation pioneer Bessie Coleman arose from the poverty of the Texas cotton fields to capture the hearts of the Black population of America."
s108,,Lake of the Woods,Luca Amhofer,"Cariba Heine, Phoebe Tonkin, Angus McLaren","India, Sweden","May 2, 2021",1929.0,NOT_RATE,69 min,"Comedy, Horror, Young Adult Audience",
s2196,Movie,Small Faces,Lou Adler,"Leslie Nielsen, Robyn Lively, Steven Eckholdt, Tommy Davidson, Max Morrow",Egypt,"April 20, 2021",1958.0,ALL,91 min,"Drama, Romance, Special Interest","Hopeless love... Painful love... Unrequited love... Are they really all that beautiful? In her second year in high school, Hanabi Yasuraoka is hopelessly in love with the wrong person. Someone she's willing to do anything to be with, even if it means hurting the people she cares about. This is a love story both pure and disturbed.(C)MY/SQEX,S"
s3373,Movie,Breathe: Into the Shadows,Jeremy Alter,"Eman Esfandi, Sarah Yokely, Shonagh Smith, Kathryn Sparks, Michael Rodriguez",Austria,"October 6, 2021",2018.0,7+,33 min,"Faith and Spirituality, Special Interest",Academy Award-Winning director James Moll helms an in-depth documentary spotlighting six young farmers and ranchers and uncovering the high-risk/high reward of farming. Nothing is off limits from GMO to organic from large farming to small.
s7791,Movie,Little Annie Rooney,Mahendran K,"Zhao Yi Qin, Eleanor Lee, Garvey Jin, Chen Si Yu",Belgium,"September 26, 2021",1947.0,NR,15 min,"Documentary, Military and War, Special Interest","In this contemporary Christian love story, Andrew Daniels is a street-wise cop who has struggled with alcoholism and a crisis of faith. When he is killed and his wife Hope is grievously injured due to his own stupid decisions, Andrew finds himself caught between life and death, unable to move on to the next world until he can make the now amnesia-stricken Hope fall in love with him again."
s4619,Movie,Moving Half The Mountain,"Raoul W. Heimrich, Yvonne Wunschel",Monty Don,"Italy, Spain","April 26, 2021",1966.0,TV-G,131 min,"Action, Military and War",Eddie Griffin proves once more that he's one of the world's premiere comedic talents in this stand-up special. Eddie unapologetically rips into everything from racial stereotypes to Viagra to the First Lady and will leave you gasping for air as he buzzes around the stage and literally climbs the walls.
s8820,TV Show,The Missouri Traveler,"DREA COOPER, ZACKARY CANEPARI","Bill Crossland, Francesca Carpanini, Isabella Pisacane, Sam Daly, Johnathan Fernandez","Brazil, United States, India",,,NOT_RATE,132 min,,"This series dives deep into six catastrophic events that stunned the world, a high adrenaline series about the interface between man and machine. Each disaster is retold by survivors and first responders, but eventually turns its focus on the machines, the high tech infallible constructions that suffered catastrophic failure because of engineering errors that were entirely preventable."
s4705,TV Show,Annie: A Royal Adventure,Krishna Ashu Bhati,,"France, Belgium","October 7, 2021",2000.0,UNRATED,122 min,"International, Music Videos and Concerts, Unscripted","After Venky, Varun also gets married thinking he can keep the wife in control but both of them gets frustrated with the marital life which generates fun."
s160,Movie,Johnny Guitar,Emily Aguilar,Martin Sheen,"Kosovo, Albania, United States, Georgia","October 4, 2021",1947.0,TV-PG,62 min,"Comedy, Young Adult Audience","Medini who grew up in a rural village in India becomes a survivor of human trafficking after being catfished by her ""boyfriend"" in the UK. She gets drugged, sold and finally gets rescued but stranded in the UK, unable to return to her village out of shame. The biggest question is, Will she be able to make it in London?"
